CO2,CH4,N2O,CFC-11,CFC-12,CFC-113,CFC-114,CFC-115,HCFC-22,HCFC-141b,HCFC-142b,CCl4,CH3Cl,CH3CCl3,CH3Br,Halon-1202,Halon-1211,Halon-1301,Halon-2402,CF4,C2F6,C6F14,SF6,HFC-125,HFC-134a,HFC-143a,HFC-227ea,HFC-23,HFC-245fa,HFC-32,HFC-4310mee
0.43126554634419256,0.14458623425012632,0.03500708889068748,0.0,5.437276361697056e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.002641545767111496,0.0,0.0,2.40750904109589e-06,0.0,0.0,0.0,0.0,7.991115254576126e-05,5.190258470918872e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.063196327164693e-06,0.0,0.0,0.0
0.4393115553162965,0.14748085456329257,0.03565978011052931,0.0,1.7897684428990387e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0027459104015559407,0.0,0.0,2.5405240273972645e-06,0.0,0.0,0.0,0.0,9.139684103918791e-05,5.46379429029467e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2891556303625956e-05,0.0,0.0,0.0
0.4467510402451853,0.15029756678208067,0.036355984390243026,0.0,3.5116426178419053e-06,0.0,4.1203944461750176e-08,0.0,0.0,0.0,0.0,0.002863530895749244,0.0,0.0,2.674476246575346e-06,0.0,0.0,0.0,0.0,0.0001034744491306818,5.751426425708206e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.4391729715707684e-05,0.0,0.0,0.0
0.45386375287581504,0.1529873050822318,0.03705651126371726,0.0,5.755836397915631e-06,0.0,4.0784245396922596e-07,0.0,0.0,0.0,0.0,0.0030017948410072477,0.0,0.0,2.8092997835167313e-06,0.0,0.0,0.0,0.0,0.00011616731854619268,6.0537119165496874e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.564137878001343e-05,0.0,0.0,0.0
0.46044416721459314,0.1556071545577373,0.03775198895182402,0.0,9.286773328969174e-06,0.0,1.3453162736462759e-06,0.0,0.0,0.0,0.0,0.003151571579074593,0.0,0.0,2.9452144123063116e-06,0.0,0.0,0.0,0.0,0.0001295437068449179,6.372275836697356e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7001332122735013e-05,0.0,0.0,0.0
0.4657728993457809,0.15821597190189193,0.03840393463117782,0.0,1.5017470798819267e-05,0.0,2.6484256808068873e-06,0.0,7.215692034816629e-08,0.0,0.0,0.003302975585254946,0.0,0.0,3.081609327419717e-06,0.0,0.0,0.0,0.0,0.00014364509835529475,6.708106032624795e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.8481699874014284e-05,0.0,0.0,0.0
0.46961466500716664,0.16081528483754756,0.03897749157490607,6.518342616840646e-08,2.4219392114841075e-05,0.0,4.313515003609865e-06,0.0,7.860565131991898e-07,0.0,0.0,0.0034542157542423947,0.0,0.0,3.2188025342465705e-06,0.0,0.0,0.0,0.0,0.00015847317131361687,7.06124283529375e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.008915594627935e-05,0.0,0.0,0.0
0.4723099946601489,0.16341189130926412,0.03950587288659125,6.439511780983684e-07,3.852201733053962e-05,0.0,6.580699429983754e-06,0.0,3.1083110609831425e-06,0.0,0.0,0.003605222948062042,0.0,0.0,3.3567268807545463e-06,0.0,0.0,0.0,0.0,0.00017405667172632077,7.432370062682843e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.183351811166417e-05,0.0,0.0,0.0
0.47405983397085494,0.16606912256367437,0.04003462361515624,2.1145778037318073e-06,5.967147895894925e-05,0.0,9.537479017008988e-06,0.0,7.5530493349079464e-06,0.0,0.0,0.003756865998663634,0.0,0.0,3.494935275993712e-06,0.0,0.0,0.0,0.0,0.00019047938434784125,7.823482953204503e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3731851997626533e-05,0.0,0.0,0.0
0.47469827918495255,0.168827493858157,0.04060815791820641,4.070621327361811e-06,8.93393642711932e-05,0.0,1.3468522873050914e-05,0.0,1.4104890642489295e-05,0.0,0.0,0.003912645219570014,0.0,0.0,3.633356669211764e-06,0.0,0.0,0.0,0.0,0.0002077921839187224,8.235794379498692e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.579827060264032e-05,0.0,0.0,0.0
0.474083012849166,0.1715744781190466,0.04125845403920472,6.046493581693266e-06,0.00012906436811435616,0.0,1.868916725126711e-05,0.0,2.266495993254851e-05,0.0,0.0,0.004076102084425043,0.0,0.0,3.771764630136985e-06,0.0,0.0,0.0,0.0,0.00022599716071375242,8.667913882839182e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.804208984955164e-05,0.0,0.0,0.0
0.47263574570296285,0.17421329721569584,0.04195742723827902,8.04081211287759e-06,0.0001799858845761858,0.0,2.559190118910042e-05,0.0,3.313797924556035e-05,0.0,0.0,0.004245573963461273,0.0,0.0,3.911037006737029e-06,0.0,0.0,0.0,0.0,0.0002451296260262357,9.109394834645478e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.047701373554838e-05,0.0,0.0,0.0
0.471159994039154,0.17684773933425824,0.0427065515998567,1.0511442478182585e-05,0.00024350891851977782,0.0,3.509419538585301e-05,0.0,4.547310597080385e-05,0.0,0.0,0.004417251237447725,0.0,0.0,4.052215893779472e-06,0.0,0.0,0.0,0.0,0.0002652923971022981,9.543219874945438e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.312686389866935e-05,0.0,0.0,0.0
0.4702947761368287,0.1795902274825912,0.0435331296748547,1.389961187714343e-05,0.00032399030367605784,5.730281512442914e-07,4.879418604354196e-05,0.0,5.959842361110254e-05,0.0,0.0,0.004589036291082728,0.0,0.0,4.19374561306984e-06,0.0,0.0,0.0,0.0,0.0002865479931526561,9.96074669933205e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.601134037249438e-05,0.0,0.0,0.0
0.47029434191206687,0.18245695377662205,0.04440172456635785,1.843763081571369e-05,0.00043114669226846584,6.402669274206609e-06,7.261689515953196e-05,0.0,7.541018426826484e-05,0.0,0.0,0.004760534282141939,0.0,0.0,4.33458517808219e-06,0.0,0.0,0.0,0.0,0.000308898998337763,0.00010362025855496383,0.0,0.0,0.0,0.0,0.0,0.0,3.9143447288566985e-05,0.0,0.0,0.0
0.47118259075989755,0.18549244629187636,0.04527301578738798,2.5828926784857914e-05,0.000588502710067301,2.6020708242748125e-05,0.00011585611466538568,0.0,9.282347784451728e-05,0.0,0.0,0.004935133903472252,0.0,0.0,4.476959473837858e-06,0.0,0.0,0.0,0.0,0.00033238864719195007,0.0001074930958140514,0.0,0.0,0.0,0.0,0.0,0.0,4.254231413389472e-05,0.0,0.0,0.0
0.47296334651389493,0.18870337826605652,0.046143745709509174,4.057330634045109e-05,0.0008326341947427053,6.24655830724357e-05,0.00017939691185466772,0.0,0.00011181445205689051,0.0,0.0,0.005124342091631296,0.0,0.0,4.621241510891532e-06,0.0,0.0,0.0,0.0,0.0003571432108676108,0.00011125927865098948,0.0,0.0,0.0,0.0,0.0,0.0,4.624119230982456e-05,0.0,0.0,0.0
0.4756649427562586,0.19205034543424213,0.0470088374314825,6.910407110968049e-05,0.0011737897643235966,0.00011116143587177092,0.00025447033099367704,0.0,0.00013232733269953075,0.0,0.0,0.0053398540468991545,0.0,0.0,4.765205667190663e-06,0.0,0.0,0.0,0.0,0.00038323948307923564,0.00011494384381519762,0.0,0.0,0.0,0.0,0.0,0.0,5.0267579834969e-05,0.0,0.0,0.0
0.4795040457551226,0.19557085651783407,0.04782721129855038,0.0001186840397235325,0.0015826045024060274,0.00016773846483493152,0.00033485901340316775,0.0,0.0001543068516274258,0.0,0.0,0.005602462686913628,0.0,0.0,4.909151465753429e-06,0.0,0.0,0.0,0.0,0.0004106806070293519,0.00011856029192580477,0.0,1.7883174086755571e-07,0.0,0.0,0.0,0.0,5.463963030812126e-05,0.0,0.0,0.0
0.4848037595159378,0.1993229929061295,0.048571038130639996,0.0001946891337179133,0.0020348776956661007,0.00022956519433712887,0.0004189222612627479,0.0,0.00017701579400195092,0.0,0.0,0.0058910275286071165,0.0,0.0,5.05462657107568e-06,0.0,0.0,0.0,0.0,0.00043951972196781504,0.00012213051932109155,0.0,1.7706964766106104e-06,0.0,0.0,0.0,0.0,5.938404746090621e-05,0.0,0.0,0.0
0.4913815810148008,0.20337639767859303,0.049313769976359265,0.0002920595175204309,0.0025390147132604477,0.0002833536947534103,0.0005032330264531777,0.0,0.00019357026289067297,0.0,0.0,0.006134464625271787,0.0,0.0,5.200929662250171e-06,0.0,0.0,0.0,0.0,0.0004699118670005953,0.00012568722826727534,0.0,5.845341969755071e-06,0.0,0.0,0.0,0.0,6.454724563700426e-05,0.0,0.0,0.0
0.4987384613697676,0.20776733876272227,0.050121408673391606,0.00040647418831521627,0.003102457195811881,0.0003152073094211331,0.0005844459251992197,0.0,0.00019831643750858508,0.0,0.0,0.006337621614423047,0.0,0.0,5.3443470363799745e-06,0.0,0.0,0.0,0.0,0.0005019512814712196,0.00012925538080975,0.0,1.1341099773966338e-05,0.0,0.0,0.0,0.0,7.016760794285355e-05,0.0,0.0,0.0
0.5069931759783673,0.21238078616482534,0.05093169807861451,0.0005524468558187585,0.003718587435676438,0.00033442470720262556,0.0006640593081578195,0.0,0.0001989668028781393,0.0,0.0,0.006550443754927326,2.3534063926958584e-07,1.0185679223744206e-07,5.481937109589045e-06,0.0,0.0,0.0,0.0,0.0005356417924979105,0.00013284898899842992,0.0,1.700809507990864e-05,0.0,0.0,0.0,0.0,7.627047427031473e-05,0.0,0.0,0.0
0.5164370563315578,0.21711131901342753,0.051711697045189534,0.0007442449349644031,0.00439739405893094,0.00035442508380320386,0.0007440794155540319,0.0,0.00020444803281759175,0.0,0.0,0.006785988053101341,2.5478591714078074e-06,1.1813509770566629e-06,5.616084165730973e-06,0.0,0.0,0.0,0.0,0.0005710486586193412,0.00013648953535516276,0.0,2.2666360765994182e-05,0.0,0.0,0.0,0.0,8.289311985684215e-05,0.0,0.0,0.0
0.5267593996870865,0.2220078639702686,0.05251827640119936,0.0009864908300362598,0.005160370339615196,0.00037765466555285767,0.0008242733431284715,0.0,0.00021806830077095344,0.0,0.0,0.00704507598351205,9.92489907771272e-06,5.244230515925589e-06,5.750246260947677e-06,0.0,0.0,0.0,0.0,0.0006083622304382926,0.00014021010401174666,0.0,2.8330765460051882e-05,0.0,0.0,0.0,0.0,9.010033430980036e-05,0.0,0.0,0.0
0.5375450856321259,0.22711580477666668,0.053324207066974466,0.0012855150563881746,0.006027545546365626,0.0004048218737810465,0.0009039317544066311,0.0,0.0002413682842461699,0.0,0.0,0.0073270005867078995,2.2612619986214026e-05,1.4145024004051574e-05,5.8869152459016476e-06,0.0,0.0,0.0,0.0,0.0006476982028388609,0.0001440357532195693,0.0,3.400389977396634e-05,0.0,0.0,0.0,0.0,9.794569681983677e-05,0.0,0.0,0.0
0.5485340042074462,0.23237388394485,0.05410586933400659,0.0016396110389434503,0.007016297731608219,0.00043643862017751144,0.000982481626404395,0.0,0.000273650265769121,0.0,0.0,0.007630293979721847,3.8127191723744366e-05,2.8495800630707762e-05,6.028299986301378e-06,0.0,0.0,0.0,0.0,0.000689061315473857,0.00014798002795134778,0.0,3.967089507990864e-05,0.0,0.0,0.0,0.0,0.00010646457780288325,0.0,0.0,0.0
0.5598554339334406,0.2377308989713889,0.054961263966842054,0.002020924470483625,0.008115795152138186,0.0004727985882899451,0.001060048298081811,0.0,0.00031726942147398284,0.0,0.0,0.007954097741257639,5.4721656791301325e-05,4.720793405551813e-05,6.1736410792724025e-06,0.0,0.0,0.0,0.0,0.000732531673469048,0.00015206382339614952,0.0,4.5329160765994185e-05,0.0,0.0,0.0,0.0,0.00011570900939832584,0.0,0.0,0.0
0.5723501481698088,0.24324420199984123,0.055924839367744165,0.002403154936084659,0.009316767707192383,0.0005146787499911483,0.0011368419637538055,0.0,0.0003756334841538008,0.0,0.0,0.00829790121238472,7.193137445729435e-05,6.939597745355815e-05,6.32184390949922e-06,0.0,0.0,0.0,0.0,0.0007783429455744511,0.00015632158438356252,0.0,5.117239720091946e-05,0.0,0.0,0.0,0.0,0.00012576943020235873,0.0,0.0,0.0
0.5859269562669049,0.24896639727904626,0.056892772397459025,0.0028147156321348087,0.01066543092550625,0.0005630601331521166,0.0012116697871194825,0.0,0.00044566850563073127,0.0,0.0,0.008661089100574953,8.948743478928046e-05,9.58847148386793e-05,6.474463227487091e-06,0.0,0.0,0.0,0.0,0.0008266371932751446,0.000160778637907782,0.0,5.844353702567867e-05,0.0,0.0,0.0,0.0,0.00013672062983492505,0.0,0.0,0.0
0.5990592589708413,0.2548799520996062,0.05779772560174359,0.0033217520639163265,0.012216348627747948,0.0006185653239811643,0.0012840900256855024,0.0,0.0005257237317679794,0.0,0.0,0.009042644827644221,0.00010692207751141548,0.0001263554155348174,6.632051424657525e-06,0.0,0.0,0.0,0.0,0.0008774202513715209,0.00016544708222125464,0.0,6.836530487157533e-05,0.0,0.0,0.0,0.0,0.00014861198272151174,0.0,0.0,0.0
0.6105742421874196,0.26092572768293976,0.058748897855688494,0.003971228705017302,0.013993890011749475,0.0006819622823804551,0.001356811045647736,0.0,0.0006220425447177777,0.0,0.0,0.009439928240879993,0.00012389404958361411,0.0001617168444754878,6.793840707837411e-06,0.0,0.0,0.0,0.0,0.0009320183344700995,0.00017034705492526196,0.0,8.092120988587591e-05,0.0,0.0,0.0,0.0,0.00016151611822899433,0.0,0.0,0.0
0.6207392752277311,0.26707245570812255,0.05989063711066569,0.004787728400637764,0.016049413346491178,0.0007548141645954787,0.0014321397756370813,6.995355308219094e-08,0.000742259849041252,0.0,0.0,0.009850009616134253,0.00014027161722902172,0.00020420540531907952,6.960130573096792e-06,0.0,9.473597031963122e-09,0.0,0.0,0.0009989714839064435,0.00017551534380178598,0.0,9.472730690926214e-05,0.0,0.0,0.0,0.0,0.00017555927693932238,0.0,0.0,0.0
0.6319919086031583,0.2733574376837694,0.06119455494581504,0.0057825315737084675,0.01844749885260198,0.0008387672076065762,0.001510296644350361,7.572257776826396e-07,0.0008896866008617164,0.0,0.0,0.01027011513719072,0.0001557563057732616,0.0002525523361175643,7.131134413204583e-06,0.0,9.412780993149426e-08,0.0,9.838160388127852e-09,0.001082889267045469,0.0001809777119081183,0.0,0.00010749096892407115,0.0,0.0,0.0,0.0,0.00019084585726932398,0.0,0.0,0.0
0.6466648839466516,0.2797628366225598,0.06254758105458975,0.006950830684555821,0.02121102377335891,0.0009351905780319635,0.0015912108258707188,2.9694278324771566e-06,0.0010666360133133566,0.0,0.0,0.010692298710817737,0.00017008722049086805,0.0003102055348926941,7.307223410958905e-06,0.0,3.1952404166664154e-07,9.451186643835616e-09,9.775004023971329e-08,0.0011730867892979452,0.00018674383047597871,0.0,0.00011900169015981735,0.0,0.0,0.0,0.0,0.00020744477998153193,0.0,0.0,0.0
0.6633379628642564,0.2862473151623743,0.06390597198440376,0.008279977022507722,0.024338277510628257,0.001045785187532731,0.001675037928773673,7.143376814865748e-06,0.0012793182219022214,0.0,0.0,0.01110517943062236,0.00018323394673378787,0.00039095133788919146,7.4884274336402435e-06,8.460005122950819e-09,7.036163402138116e-07,8.425750777564759e-08,3.312776597986207e-07,0.0012620077654530654,0.00019283291024128993,0.0,0.00013067103777743467,0.0,0.0,0.0,0.0,0.000225457427477014,0.0,0.0,0.0
0.6807659838893213,0.29286898916550747,0.0653116017916232,0.009775586296054885,0.027859186230437417,0.0011729692970226442,0.0017621130164313572,1.3301817224499083e-05,0.001537029574991493,0.0,0.0,0.011503896588505437,0.00019521386691712193,0.0005086902367485341,7.675370812710536e-06,7.648826840051287e-08,1.3231088350612327e-06,2.246323643330206e-07,7.210857097509036e-07,0.0013507184795587242,0.00019928505979214915,0.0,0.00014483689939956206,0.0,0.0,0.0,0.0,0.0002450600231443046,0.0,0.0,0.0
0.7002531976346469,0.2996698275935772,0.06683452257666812,0.011465812750622079,0.031819579993447526,0.0013191039251988174,0.0018526438584972958,2.1448133831436973e-05,0.001848523541886361,0.0,0.0,0.011888269900276152,0.00020594489290022924,0.0006646636213496394,7.868813488659339e-06,1.954388514624902e-07,2.3285602357149855e-06,3.839950012491416e-07,1.2673879680458636e-06,0.0014395659089686719,0.00020612665143942638,0.0,0.0001613227175810315,0.0,0.0,0.0,0.0,0.00026639829082701855,0.0,0.0,0.0
0.7198964488706623,0.30657964256125714,0.0684712731630883,0.013391475827260014,0.03624485752102466,0.0014865627345365298,0.0019466657303316211,3.163483936215752e-05,0.0022097165479295095,0.0,0.0,0.01225772664006431,0.0002153962249429219,0.0008483738020924657,8.067451068493159e-06,2.718418227739586e-07,3.924578903538806e-06,6.087470008561512e-07,1.978937956335591e-06,0.0015280060061073056,0.00021336394958371258,0.0,0.00017708336146974885,2.1546723333329433e-08,0.0,1.3256849315067963e-07,0.0,0.00028956843190870246,0.0,0.0,0.0
0.7371806924269847,0.31350239062510554,0.0701569358961059,0.015589045268333606,0.04113766732005238,0.0016783157644617954,0.0020442073902724647,4.402430957633117e-05,0.002604280266885371,0.0,2.1665907786885005e-07,0.012612888396127762,0.00022367088104149495,0.0010444187903521972,8.270361008758144e-06,3.4816729365032903e-07,6.266624029836305e-06,9.264474832275932e-07,2.922601654909594e-06,0.0016141575118072697,0.0002210150657216195,0.0,0.00019299697339159616,2.133441574954327e-07,0.0,1.312622482970274e-06,0.0,0.0003147119672093065,0.0,0.0,0.0
0.7560233206814498,0.32044894763441534,0.07189455056923513,0.01806733140648311,0.046484124165460446,0.0018985283002517313,0.0021455134412285554,5.890082644912448e-05,0.003026450314695539,0.0,2.1662833146193515e-06,0.012955075464043524,0.00023090501026960624,0.00125064480200829,8.479035805748933e-06,4.7554682233886067e-07,9.541386671310838e-06,1.5074217762884511e-06,4.179484026227619e-06,0.0016985574472278345,0.00022912441052496717,0.0,0.00021123263061988487,7.042819445810459e-07,0.0,4.333169118197464e-06,0.0,0.0003420748681610839,0.0,0.0,0.0
0.7790545770378124,0.32745555144195704,0.07374797575456585,0.020830547066957552,0.0522822100231423,0.0021516417795108267,0.0022508475397717297,7.657192440703987e-05,0.003486545145321584,0.0,7.053969628873787e-06,0.013284597848642176,0.00023720349344044,0.001493109590366139,8.695325276442848e-06,6.201563206405646e-07,1.4088299755629767e-05,2.7450311278211183e-06,5.818310743749507e-06,0.0017849384415278703,0.00023771913467142191,0.0,0.00023091122420888224,1.3664438870856014e-06,0.0,8.407190470843619e-06,0.0,0.0003718605614893753,0.0,0.0,0.0
0.8005472035628542,0.3344616921403371,0.07571439142723009,0.023927075465897684,0.05859428655969864,0.00244192882241895,0.002360266185811644,9.732099379280822e-05,0.003996829524628996,0.0,1.340370166952054e-05,0.013601290093192164,0.0002425769383561649,0.0018004818473401829,8.91881198630137e-06,8.24101702910947e-07,2.0198471214041076e-05,4.9368606703766865e-06,7.835534347602724e-06,0.0018730710061073057,0.00024680111658295694,0.0,0.00025092453952054795,2.0492375533333176e-06,0.0,1.2608150684931496e-05,0.0,0.00040420334211535867,0.0,0.0,0.0
0.8174272559771257,0.3414169023527149,0.07773462604405762,0.027379619203493976,0.06546531944108243,0.0027742768755027987,0.0024737393816451005,0.00012156154940587026,0.004543852384932678,0.0,1.9635007503354462e-05,0.013905788620407025,0.0002471286593719588,0.002170476832854942,9.148687424882103e-06,1.087010763670555e-06,2.810499146906891e-05,8.245411622319203e-06,1.018968531817813e-05,0.00195922251180727,0.00025638720216358693,0.0,0.00027214392603486725,2.7309794224954324e-06,0.0,1.680263960625795e-05,0.0,0.00043930074722185795,0.0,0.0,0.0
0.8348906833822997,0.3483398081179895,0.0798463140292508,0.031050850022618006,0.07269967731530833,0.0031558008169560226,0.0025915648234174416,0.0001499512765044477,0.0051128933850676525,0.0,2.5570685639947772e-05,0.014199025176000508,0.0002509857126197695,0.0025664253013361464,9.386246787783522e-06,1.3586586446777351e-06,3.815249999966002e-05,1.2888600242238359e-05,1.299509004179453e-05,0.0020436224472278343,0.00026652707222950744,0.0,0.00029498312532194273,3.4134609562477163e-06,0.0,2.100167939217007e-05,0.0,0.0004774961331861365,0.0,0.0,0.0
0.857147835196571,0.3552801920760213,0.08212207601101262,0.03472889929266726,0.07990442787534921,0.0035942611491992294,0.0027141217195834153,0.00018307362532203633,0.005724757729644108,0.0,3.1183180425976855e-05,0.014481494957621263,0.0002542514873802308,0.0029813554443716157,9.631598595778129e-06,1.6307251721030684e-06,5.080544126004316e-05,1.9440200572830094e-05,1.625287126585384e-05,0.0021296922527721624,0.0002772488348950862,0.0,0.0003210505053401577,4.096994287085601e-06,0.0,2.520719047084362e-05,0.0,0.0005192943525144263,0.0,0.0,0.0
0.8827482253578848,0.3622601233755869,0.08449349568290071,0.03831391101227738,0.08685818804676712,0.004096607564103881,0.002841373736300514,0.0002214993450342466,0.0063953486044663254,0.0,3.645710319434931e-05,0.014752900810246961,0.000256945364783105,0.003475439380839041,9.883442835616447e-06,1.9024972910958888e-06,6.625177636187214e-05,2.8588694517123274e-05,1.9848461897260268e-05,0.002215666472916666,0.00028854900652617644,0.0,0.0003538260371546804,4.779787953333318e-06,0.0,2.9275582191780814e-05,0.0,0.0005663924301621119,0.0,0.0,0.0
0.9098448178368742,0.3692637099558064,0.08678607044559504,0.04182144864188138,0.09356445334020048,0.004670746349372365,0.00297323093442984,0.0002660990849908847,0.007115433978785059,0.0,4.14276653934239e-05,0.015013892184419056,0.00025918482576321814,0.004096447005220295,1.0142440690321143e-05,2.1738507636705548e-06,8.444364964023004e-05,4.0476562689942163e-05,2.38174774979165e-05,0.0022996644173723397,0.000300442982041175,0.0,0.0003950285175315175,5.461529822495432e-06,0.0,3.2290017123287676e-05,0.0,0.00062017496094883,0.0,0.0,0.0
0.938296405882313,0.3764609138105028,0.08899923072269005,0.04511872045418983,0.09992474870783996,0.0053294610886273925,0.003110148840706216,0.00031807555542709187,0.007877033351535794,0.0,4.611944775065031e-05,0.01526444825209328,0.0002611497386521567,0.0047506856947705355,1.0410235235571526e-05,2.454074879266779e-06,0.00010583021064089131,5.519756701920053e-05,2.8171022174757326e-05,0.002383446758472129,0.00031298671945031255,0.0,0.0004460261058619345,6.122464632914375e-06,0.0,3.3733647260273974e-05,0.0,0.0006794025414368619,0.0,0.0,0.0
0.9642191040760676,0.3840887099061702,0.09147197057661563,0.04804738370171855,0.10603202392446144,0.006084173663769868,0.0032523565257544006,0.0003780144572013328,0.008671859729400279,0.0,5.080257918428119e-05,0.015494891769793333,0.000262782612660628,0.005300336565686086,1.0687085175387374e-05,2.7942007294660844e-06,0.000130937335506369,7.305850516059398e-05,3.285276504927233e-05,0.0024673582195815246,0.00032620943319368204,0.0,0.0005066631277539329,6.6319081891860575e-06,0.0,3.6234349315068494e-05,0.0,0.0007424903512761953,0.0,0.0,0.0
0.9849987580230982,0.39204264279414364,0.09424562650236201,0.05075372949743064,0.11216499363328769,0.006932236343179224,0.003398171412553082,0.00044549061497574214,0.009476591743236302,0.0,5.695684263099314e-05,0.015685599663169333,0.00026407856934931525,0.005735843122317352,1.0972284164383557e-05,3.1933834366438334e-06,0.00015983852055764843,9.426346942808218e-05,3.785128134760273e-05,0.002551178878481735,0.00034010129533048916,0.0,0.0005744993929223744,6.990665295308215e-06,0.0,4.201222602739727e-05,0.0,0.000809051733250857,0.0,0.0,0.0
1.0056537211566927,0.40002895390461607,0.09683197931415247,0.053275829284774465,0.11822808568463881,0.007853402391234126,0.0035439662429416806,0.0005198787520538588,0.010289348998313404,0.0,6.51804933268115e-05,0.01585229238488042,0.00026514010303571876,0.006075522035718992,1.1265662410509767e-05,3.608873650628776e-06,0.00019255923560608022,0.00011939357088744947,4.3221061503853515e-05,0.002634870417372339,0.0003546760972780431,0.0,0.0006480592775281489,7.450548318446046e-06,0.0,4.804157796242233e-05,0.0,0.0008790401115997619,0.0,0.0,0.0
1.0295736007685976,0.40759601765442555,0.09902293374550473,0.05565158444168346,0.12423081246107284,0.008855017550668432,0.0036890180104691287,0.0006012350170086644,0.011144973921802252,0.0,7.397995178926192e-05,0.016050839048419852,0.0002660716638751651,0.006362934333264747,1.1568145410734335e-05,4.084373735417122e-06,0.0002295893385150835,0.0001491042291924405,4.896705235338222e-05,0.0027183415697164207,0.00036999702373009737,0.0,0.0007271924589310265,8.038411412676211e-06,0.0,5.276681637847145e-05,0.0,0.0009526468643799583,0.0,0.0,0.0
1.0544685542228147,0.41413358964050256,0.10115655668874349,0.05815670652768981,0.1303805969476395,0.010033152254034762,0.0038366576627414883,0.000689180150692534,0.012047952488286223,0.0,8.30944030609093e-05,0.016288870262188223,0.00026687345193533696,0.006660524319229546,1.1880819150909504e-05,4.611424109617106e-06,0.00027185765168069283,0.00018350390515944304,5.498500511322732e-05,0.0027997834976351776,0.00038609459520580984,0.0,0.0008110538224559598,8.438647175337466e-06,0.0,5.881126581330939e-05,0.0,0.0010299064675136271,0.0,0.0,0.0
1.0792630789097761,0.4196036653175573,0.10336167594903743,0.06085265856479537,0.13663826549243835,0.011361048747368723,0.003990236439363584,0.0007815957079409248,0.012977052470490868,0.0,9.300329835188355e-05,0.016504407216913628,0.0002674704216324203,0.006938506974143836,1.220369387671233e-05,5.086909024828762e-06,0.00032067262536757997,0.0002230001165034246,6.130852457848172e-05,0.0028792922508561647,0.00040295165053587124,0.0,0.0009008548696946348,8.285287295547943e-06,0.0,6.484708904109589e-05,0.0,0.0011106243024512701,0.0,0.0,0.0
1.106519563902535,0.4244843933385788,0.10538091786137081,0.06379578268849717,0.14313327173667592,0.012728262912495823,0.004151614231070908,0.0008767086246598346,0.013937717080477818,0.0,0.00010867682264504735,0.016698440886522135,0.0002679502928705991,0.00715699069733014,1.2535766845721989e-05,5.5108436506287775e-06,0.00037734649379347565,0.0002682507058893442,6.797210346643024e-05,0.002960523822937409,0.0004205802013769679,0.0,0.0009993498310544547,7.954411344811537e-06,0.0,6.982572703795195e-05,0.0,0.0011947473326825153,0.0,0.0,0.0
1.1373965049213846,0.42900850475609675,0.10784422252236897,0.06707180972852213,0.15002309933881747,0.014348156115197682,0.00431915888578945,0.000975525836819786,0.014970642394255749,0.0,0.00013627509868767779,0.01690790076582747,0.0002684161863325596,0.007383747225377399,1.2877120957107571e-05,5.977767500828077e-06,0.0004434848389518177,0.0003195833906621378,7.485753268155988e-05,0.0030436885697164204,0.00043905167005272417,0.0,0.0011034369860109603,8.467572050916035e-06,0.0,7.823099708061983e-05,0.0,0.0012825040728964923,0.0,0.0,0.0
1.167426932258306,0.4332450719005117,0.11140482111930172,0.07024950801191791,0.15706398436356617,0.016354145987302317,0.0044886253499868065,0.0010799628796114354,0.016124690450493112,0.0,0.00017310962481831537,0.01710228425811394,0.0002688680890099058,0.007675092848481049,1.3228725714125315e-05,6.445334786843134e-06,0.0005204936948484106,0.0003766364447453963,8.214359348824607e-05,0.0031251304976351773,0.0004583980212859427,0.0,0.0012089264660409807,9.970987470545126e-06,3.1653568493150586e-07,9.005643442622952e-05,0.0,0.0013739354645587577,0.0,0.0,0.0
1.1922919405539885,0.4373136537721424,0.11504113623543438,0.07289585782355053,0.16375814876821923,0.01842176992469749,0.0046551473719092466,0.0011906792302368721,0.017384305856777967,0.0,0.00021950014606506848,0.017273683773968422,0.0002692174694634704,0.007935826059303656,1.3590625684931509e-05,6.870044671232864e-06,0.0006055880495644979,0.00043687230941866434,8.993783816581051e-05,0.0032043280621004565,0.0004786195843713445,0.0,0.00131838106399258,1.1836596309132404e-05,3.145036746575342e-06,0.00010055523972602742,0.0,0.0014688097572218544,0.0,0.0,0.0
